year,tide_ht,quadrat_m,invert_species,date,count,quadrat_number
2019,M,6,Ostr_e,2019-08-15T00:00:00Z,0,3
2019,M,6,Stro_d,2019-08-14T00:00:00Z,0,3
2019,M,6,Stro_d,2019-08-15T00:00:00Z,0,3
2019,M,6,Tect_t,2019-08-14T00:00:00Z,3,3
2019,M,6,Tect_t,2019-08-15T00:00:00Z,0,3
2019,M,6,Urti_f,2019-08-14T00:00:00Z,0,3
2019,M,6,Urti_f,2019-08-15T00:00:00Z,0,3
2019,M,9,Aste_f,2019-08-14T00:00:00Z,0,4
2019,M,9,Aste_f,2019-08-15T00:00:00Z,0,4
2019,M,9,Aste_r,2019-08-14T00:00:00Z,0,4
2019,M,9,Aste_r,2019-08-15T00:00:00Z,0,4
2019,M,9,Aste_v,NA,0,NA
2019,M,9,Botr_s,2019-08-14T00:00:00Z,0,4
2019,M,9,Botr_s,2019-08-15T00:00:00Z,0,4
2019,M,9,Canc_b,2019-08-14T00:00:00Z,0,4
2019,M,9,Canc_b,2019-08-15T00:00:00Z,0,4
2019,M,9,Canc_i,2019-08-14T00:00:00Z,0,4
2019,M,9,Canc_i,2019-08-15T00:00:00Z,0,4
2019,M,9,Carc_m,2019-08-14T00:00:00Z,0,4
2019,M,9,Carc_m,2019-08-15T00:00:00Z,0,4
2019,M,9,Cion_i,NA,0,NA
2019,M,9,Crep_f,NA,0,NA
2019,M,9,Dide_sp,2019-08-14T00:00:00Z,0,4
2019,M,9,Dide_sp,2019-08-15T00:00:00Z,0,4
2019,M,9,Dide_v,NA,0,NA
2019,M,9,Gamm_spp,NA,0,NA
2019,M,9,Hemi_s,2019-08-14T00:00:00Z,0,4
2019,M,9,Hemi_s,2019-08-15T00:00:00Z,0,4
2019,M,9,Hiat_a,NA,0,NA
2019,M,9,Lacu_v,2019-08-14T00:00:00Z,0,4
2019,M,9,Lacu_v,2019-08-15T00:00:00Z,0,4
2019,M,9,Lepi_s,2019-08-14T00:00:00Z,0,4
2019,M,9,Lepi_s,2019-08-15T00:00:00Z,0,4
2019,M,9,Litt_l,2019-08-14T00:00:00Z,0,4
2019,M,9,Litt_l,2019-08-15T00:00:00Z,2,4
2019,M,9,Litt_o,2019-08-14T00:00:00Z,22,4
2019,M,9,Litt_o,2019-08-15T00:00:00Z,0,4
2019,M,9,Litt_s,2019-08-14T00:00:00Z,0,4
2019,M,9,Litt_s,2019-08-15T00:00:00Z,0,4
2019,M,9,Litt_spp,NA,0,NA
2019,M,9,Metr_s,2019-08-14T00:00:00Z,0,4
2019,M,9,Metr_s,2019-08-15T00:00:00Z,0,4
2019,M,9,Modi_m,NA,0,NA
2019,M,9,Myti_e,2019-08-14T00:00:00Z,0,4
2019,M,9,Myti_e,2019-08-15T00:00:00Z,0,4
2019,M,9,Nuce_l,2019-08-14T00:00:00Z,1,4
2019,M,9,Nuce_l,2019-08-15T00:00:00Z,0,4
2019,M,9,Ostr_e,2019-08-14T00:00:00Z,0,4
2019,M,9,Ostr_e,2019-08-15T00:00:00Z,0,4
2019,M,9,Stro_d,2019-08-14T00:00:00Z,0,4
2019,M,9,Stro_d,2019-08-15T00:00:00Z,0,4
2019,M,9,Tect_t,2019-08-14T00:00:00Z,0,4
2019,M,9,Tect_t,2019-08-15T00:00:00Z,0,4
2019,M,9,Urti_f,2019-08-14T00:00:00Z,0,4
2019,M,9,Urti_f,2019-08-15T00:00:00Z,0,4
2019,M,12,Aste_f,2019-08-14T00:00:00Z,0,5
2019,M,12,Aste_f,2019-08-15T00:00:00Z,0,5
2019,M,12,Aste_r,2019-08-14T00:00:00Z,0,5
2019,M,12,Aste_r,2019-08-15T00:00:00Z,0,5
2019,M,12,Aste_v,NA,0,NA
2019,M,12,Botr_s,2019-08-14T00:00:00Z,0,5
2019,M,12,Botr_s,2019-08-15T00:00:00Z,0,5
2019,M,12,Canc_b,2019-08-14T00:00:00Z,0,5
2019,M,12,Canc_b,2019-08-15T00:00:00Z,0,5
2019,M,12,Canc_i,2019-08-14T00:00:00Z,0,5
2019,M,12,Canc_i,2019-08-15T00:00:00Z,0,5
2019,M,12,Carc_m,2019-08-14T00:00:00Z,0,5
2019,M,12,Carc_m,2019-08-15T00:00:00Z,0,5
2019,M,12,Cion_i,NA,0,NA
2019,M,12,Crep_f,NA,0,NA
2019,M,12,Dide_sp,2019-08-14T00:00:00Z,0,5
2019,M,12,Dide_sp,2019-08-15T00:00:00Z,0,5
2019,M,12,Dide_v,NA,0,NA
2019,M,12,Gamm_spp,NA,0,NA
2019,M,12,Hemi_s,2019-08-14T00:00:00Z,0,5
2019,M,12,Hemi_s,2019-08-15T00:00:00Z,0,5
2019,M,12,Hiat_a,NA,0,NA
2019,M,12,Lacu_v,2019-08-14T00:00:00Z,0,5
2019,M,12,Lacu_v,2019-08-15T00:00:00Z,0,5
2019,M,12,Lepi_s,2019-08-14T00:00:00Z,0,5
2019,M,12,Lepi_s,2019-08-15T00:00:00Z,0,5
2019,M,12,Litt_l,2019-08-14T00:00:00Z,2,5
2019,M,12,Litt_l,2019-08-15T00:00:00Z,0,5
2019,M,12,Litt_o,2019-08-14T00:00:00Z,27,5
2019,M,12,Litt_o,2019-08-15T00:00:00Z,0,5
2019,M,12,Litt_s,2019-08-14T00:00:00Z,0,5
2019,M,12,Litt_s,2019-08-15T00:00:00Z,0,5
2019,M,12,Litt_spp,NA,0,NA
2019,M,12,Metr_s,2019-08-14T00:00:00Z,0,5
2019,M,12,Metr_s,2019-08-15T00:00:00Z,0,5
2019,M,12,Modi_m,NA,0,NA
2019,M,12,Myti_e,2019-08-14T00:00:00Z,0,5
2019,M,12,Myti_e,2019-08-15T00:00:00Z,0,5
2019,M,12,Nuce_l,2019-08-14T00:00:00Z,3,5
2019,M,12,Nuce_l,2019-08-15T00:00:00Z,0,5
2019,M,12,Ostr_e,2019-08-14T00:00:00Z,0,5
2019,M,12,Ostr_e,2019-08-15T00:00:00Z,0,5
2019,M,12,Stro_d,2019-08-14T00:00:00Z,0,5
2019,M,12,Stro_d,2019-08-15T00:00:00Z,0,5
2019,M,12,Tect_t,2019-08-14T00:00:00Z,0,5
2019,M,12,Tect_t,2019-08-15T00:00:00Z,0,5
2019,M,12,Urti_f,2019-08-14T00:00:00Z,0,5
2019,M,12,Urti_f,2019-08-15T00:00:00Z,0,5
2019,M,15,Aste_f,2019-08-14T00:00:00Z,0,6
2019,M,15,Aste_f,2019-08-15T00:00:00Z,0,6
2019,M,15,Aste_r,2019-08-14T00:00:00Z,0,6
2019,M,15,Aste_r,2019-08-15T00:00:00Z,0,6
2019,M,15,Aste_v,NA,0,NA
2019,M,15,Botr_s,2019-08-14T00:00:00Z,0,6
2019,M,15,Botr_s,2019-08-15T00:00:00Z,0,6
2019,M,15,Canc_b,2019-08-14T00:00:00Z,0,6
2019,M,15,Canc_b,2019-08-15T00:00:00Z,0,6
2019,M,15,Canc_i,2019-08-14T00:00:00Z,0,6
2019,M,15,Canc_i,2019-08-15T00:00:00Z,0,6
2019,M,15,Carc_m,2019-08-14T00:00:00Z,0,6
2019,M,15,Carc_m,2019-08-15T00:00:00Z,0,6
2019,M,15,Cion_i,NA,0,NA
2019,M,15,Crep_f,NA,0,NA
2019,M,15,Dide_sp,2019-08-14T00:00:00Z,0,6
2019,M,15,Dide_sp,2019-08-15T00:00:00Z,0,6
2019,M,15,Dide_v,NA,0,NA
2019,M,15,Gamm_spp,NA,0,NA
2019,M,15,Hemi_s,2019-08-14T00:00:00Z,0,6
2019,M,15,Hemi_s,2019-08-15T00:00:00Z,0,6
2019,M,15,Hiat_a,NA,0,NA
2019,M,15,Lacu_v,2019-08-14T00:00:00Z,0,6
2019,M,15,Lacu_v,2019-08-15T00:00:00Z,0,6
2019,M,15,Lepi_s,2019-08-14T00:00:00Z,0,6
2019,M,15,Lepi_s,2019-08-15T00:00:00Z,0,6
2019,M,15,Litt_l,2019-08-14T00:00:00Z,0,6
2019,M,15,Litt_l,2019-08-15T00:00:00Z,0,6
2019,M,15,Litt_o,2019-08-14T00:00:00Z,11,6
2019,M,15,Litt_o,2019-08-15T00:00:00Z,0,6
2019,M,15,Litt_s,2019-08-14T00:00:00Z,1,6
2019,M,15,Litt_s,2019-08-15T00:00:00Z,0,6
2019,M,15,Litt_spp,NA,0,NA
2019,M,15,Metr_s,2019-08-14T00:00:00Z,0,6
2019,M,15,Metr_s,2019-08-15T00:00:00Z,0,6
2019,M,15,Modi_m,NA,0,NA
2019,M,15,Myti_e,2019-08-14T00:00:00Z,17,6
2019,M,15,Myti_e,2019-08-15T00:00:00Z,0,6
2019,M,15,Nuce_l,2019-08-14T00:00:00Z,6,6
2019,M,15,Nuce_l,2019-08-15T00:00:00Z,0,6
2019,M,15,Ostr_e,2019-08-14T00:00:00Z,0,6
2019,M,15,Ostr_e,2019-08-15T00:00:00Z,0,6
2019,M,15,Stro_d,2019-08-14T00:00:00Z,0,6
2019,M,15,Stro_d,2019-08-15T00:00:00Z,0,6
2019,M,15,Tect_t,2019-08-14T00:00:00Z,0,6
2019,M,15,Tect_t,2019-08-15T00:00:00Z,0,6
2019,M,15,Urti_f,2019-08-14T00:00:00Z,0,6
2019,M,15,Urti_f,2019-08-15T00:00:00Z,0,6
2019,M,18,Aste_f,2019-08-14T00:00:00Z,0,7
2019,M,18,Aste_f,2019-08-15T00:00:00Z,0,7
2019,M,18,Aste_r,2019-08-14T00:00:00Z,0,7
2019,M,18,Aste_r,2019-08-15T00:00:00Z,0,7
2019,M,18,Aste_v,NA,0,NA
2019,M,18,Botr_s,2019-08-14T00:00:00Z,0,7
2019,M,18,Botr_s,2019-08-15T00:00:00Z,0,7
2019,M,18,Canc_b,2019-08-14T00:00:00Z,0,7
2019,M,18,Canc_b,2019-08-15T00:00:00Z,0,7
2019,M,18,Canc_i,2019-08-14T00:00:00Z,0,7
2019,M,18,Canc_i,2019-08-15T00:00:00Z,0,7
2019,M,18,Carc_m,2019-08-14T00:00:00Z,0,7
2019,M,18,Carc_m,2019-08-15T00:00:00Z,0,7
2019,M,18,Cion_i,NA,0,NA
2019,M,18,Crep_f,NA,0,NA
2019,M,18,Dide_sp,2019-08-14T00:00:00Z,0,7
2019,M,18,Dide_sp,2019-08-15T00:00:00Z,0,7
2019,M,18,Dide_v,NA,0,NA
2019,M,18,Gamm_spp,NA,0,NA
2019,M,18,Hemi_s,2019-08-14T00:00:00Z,0,7
2019,M,18,Hemi_s,2019-08-15T00:00:00Z,0,7
2019,M,18,Hiat_a,NA,0,NA
2019,M,18,Lacu_v,2019-08-14T00:00:00Z,0,7
2019,M,18,Lacu_v,2019-08-15T00:00:00Z,0,7
2019,M,18,Lepi_s,2019-08-14T00:00:00Z,0,7
2019,M,18,Lepi_s,2019-08-15T00:00:00Z,0,7
2019,M,18,Litt_l,2019-08-14T00:00:00Z,2,7
2019,M,18,Litt_l,2019-08-15T00:00:00Z,0,7
2019,M,18,Litt_o,2019-08-14T00:00:00Z,26,7
2019,M,18,Litt_o,2019-08-15T00:00:00Z,0,7
2019,M,18,Litt_s,2019-08-14T00:00:00Z,0,7
2019,M,18,Litt_s,2019-08-15T00:00:00Z,0,7
2019,M,18,Litt_spp,NA,0,NA
2019,M,18,Metr_s,2019-08-14T00:00:00Z,0,7
2019,M,18,Metr_s,2019-08-15T00:00:00Z,0,7
2019,M,18,Modi_m,NA,0,NA
2019,M,18,Myti_e,2019-08-14T00:00:00Z,0,7
2019,M,18,Myti_e,2019-08-15T00:00:00Z,0,7
2019,M,18,Nuce_l,2019-08-14T00:00:00Z,1,7
2019,M,18,Nuce_l,2019-08-15T00:00:00Z,0,7
2019,M,18,Ostr_e,2019-08-14T00:00:00Z,0,7
2019,M,18,Ostr_e,2019-08-15T00:00:00Z,0,7
2019,M,18,Stro_d,2019-08-14T00:00:00Z,0,7
2019,M,18,Stro_d,2019-08-15T00:00:00Z,0,7
2019,M,18,Tect_t,2019-08-14T00:00:00Z,0,7
2019,M,18,Tect_t,2019-08-15T00:00:00Z,0,7
2019,M,18,Urti_f,2019-08-14T00:00:00Z,0,7
2019,M,18,Urti_f,2019-08-15T00:00:00Z,0,7
2019,M,21,Aste_f,2019-08-14T00:00:00Z,0,8
2019,M,21,Aste_f,2019-08-15T00:00:00Z,0,8
2019,M,21,Aste_r,2019-08-14T00:00:00Z,0,8
2019,M,21,Aste_r,2019-08-15T00:00:00Z,0,8
2019,M,21,Aste_v,NA,0,NA
2019,M,21,Botr_s,2019-08-14T00:00:00Z,0,8
2019,M,21,Botr_s,2019-08-15T00:00:00Z,0,8
2019,M,21,Canc_b,2019-08-14T00:00:00Z,0,8
2019,M,21,Canc_b,2019-08-15T00:00:00Z,0,8
2019,M,21,Canc_i,2019-08-14T00:00:00Z,0,8
2019,M,21,Canc_i,2019-08-15T00:00:00Z,0,8
2019,M,21,Carc_m,2019-08-14T00:00:00Z,0,8
2019,M,21,Carc_m,2019-08-15T00:00:00Z,0,8
2019,M,21,Cion_i,NA,0,NA
2019,M,21,Crep_f,NA,0,NA
2019,M,21,Dide_sp,2019-08-14T00:00:00Z,0,8
2019,M,21,Dide_sp,2019-08-15T00:00:00Z,0,8
2019,M,21,Dide_v,NA,0,NA
2019,M,21,Gamm_spp,NA,0,NA
2019,M,21,Hemi_s,2019-08-14T00:00:00Z,0,8
2019,M,21,Hemi_s,2019-08-15T00:00:00Z,0,8
2019,M,21,Hiat_a,NA,0,NA
2019,M,21,Lacu_v,2019-08-14T00:00:00Z,0,8
2019,M,21,Lacu_v,2019-08-15T00:00:00Z,0,8
2019,M,21,Lepi_s,2019-08-14T00:00:00Z,0,8
2019,M,21,Lepi_s,2019-08-15T00:00:00Z,0,8
2019,M,21,Litt_l,2019-08-14T00:00:00Z,0,8
2019,M,21,Litt_l,2019-08-15T00:00:00Z,5,8
2019,M,21,Litt_o,2019-08-14T00:00:00Z,8,8
2019,M,21,Litt_o,2019-08-15T00:00:00Z,0,8
2019,M,21,Litt_s,2019-08-14T00:00:00Z,1,8
2019,M,21,Litt_s,2019-08-15T00:00:00Z,0,8
2019,M,21,Litt_spp,NA,0,NA
2019,M,21,Metr_s,2019-08-14T00:00:00Z,0,8
2019,M,21,Metr_s,2019-08-15T00:00:00Z,0,8
2019,M,21,Modi_m,NA,0,NA
2019,M,21,Myti_e,2019-08-14T00:00:00Z,0,8
2019,M,21,Myti_e,2019-08-15T00:00:00Z,0,8
2019,M,21,Nuce_l,2019-08-14T00:00:00Z,2,8
2019,M,21,Nuce_l,2019-08-15T00:00:00Z,0,8
2019,M,21,Ostr_e,2019-08-14T00:00:00Z,0,8
2019,M,21,Ostr_e,2019-08-15T00:00:00Z,0,8
2019,M,21,Stro_d,2019-08-14T00:00:00Z,0,8
2019,M,21,Stro_d,2019-08-15T00:00:00Z,0,8
2019,M,21,Tect_t,2019-08-14T00:00:00Z,0,8
2019,M,21,Tect_t,2019-08-15T00:00:00Z,0,8
2019,M,21,Urti_f,2019-08-14T00:00:00Z,0,8
2019,M,21,Urti_f,2019-08-15T00:00:00Z,0,8
2019,M,24,Aste_f,2019-08-14T00:00:00Z,0,9
2019,M,24,Aste_f,2019-08-15T00:00:00Z,0,9
2019,M,24,Aste_r,2019-08-14T00:00:00Z,0,9
2019,M,24,Aste_r,2019-08-15T00:00:00Z,0,9
2019,M,24,Aste_v,NA,0,NA
2019,M,24,Botr_s,2019-08-14T00:00:00Z,0,9
2019,M,24,Botr_s,2019-08-15T00:00:00Z,0,9
2019,M,24,Canc_b,2019-08-14T00:00:00Z,0,9
2019,M,24,Canc_b,2019-08-15T00:00:00Z,0,9
2019,M,24,Canc_i,2019-08-14T00:00:00Z,0,9
2019,M,24,Canc_i,2019-08-15T00:00:00Z,0,9
2019,M,24,Carc_m,2019-08-14T00:00:00Z,0,9
2019,M,24,Carc_m,2019-08-15T00:00:00Z,0,9
2019,M,24,Cion_i,NA,0,NA
2019,M,24,Crep_f,NA,0,NA
2019,M,24,Dide_sp,2019-08-14T00:00:00Z,0,9
2019,M,24,Dide_sp,2019-08-15T00:00:00Z,0,9
2019,M,24,Dide_v,NA,0,NA
2019,M,24,Gamm_spp,NA,0,NA
2019,M,24,Hemi_s,2019-08-14T00:00:00Z,0,9
2019,M,24,Hemi_s,2019-08-15T00:00:00Z,0,9
2019,M,24,Hiat_a,NA,0,NA
2019,M,24,Lacu_v,2019-08-14T00:00:00Z,0,9
2019,M,24,Lacu_v,2019-08-15T00:00:00Z,0,9
2019,M,24,Lepi_s,2019-08-14T00:00:00Z,0,9
2019,M,24,Lepi_s,2019-08-15T00:00:00Z,0,9
2019,M,24,Litt_l,2019-08-14T00:00:00Z,0,9
2019,M,24,Litt_l,2019-08-15T00:00:00Z,1,9
2019,M,24,Litt_o,2019-08-14T00:00:00Z,3,9
2019,M,24,Litt_o,2019-08-15T00:00:00Z,0,9
2019,M,24,Litt_s,2019-08-14T00:00:00Z,0,9
2019,M,24,Litt_s,2019-08-15T00:00:00Z,0,9
2019,M,24,Litt_spp,NA,0,NA
2019,M,24,Metr_s,2019-08-14T00:00:00Z,0,9
2019,M,24,Metr_s,2019-08-15T00:00:00Z,0,9
2019,M,24,Modi_m,NA,0,NA
2019,M,24,Myti_e,2019-08-14T00:00:00Z,0,9
2019,M,24,Myti_e,2019-08-15T00:00:00Z,0,9
2019,M,24,Nuce_l,2019-08-14T00:00:00Z,0,9
2019,M,24,Nuce_l,2019-08-15T00:00:00Z,0,9
2019,M,24,Ostr_e,2019-08-14T00:00:00Z,0,9
2019,M,24,Ostr_e,2019-08-15T00:00:00Z,0,9
2019,M,24,Stro_d,2019-08-14T00:00:00Z,0,9
2019,M,24,Stro_d,2019-08-15T00:00:00Z,0,9
2019,M,24,Tect_t,2019-08-14T00:00:00Z,0,9
2019,M,24,Tect_t,2019-08-15T00:00:00Z,0,9
2019,M,24,Urti_f,2019-08-14T00:00:00Z,0,9
2019,M,24,Urti_f,2019-08-15T00:00:00Z,0,9
2019,M,27,Aste_f,2019-08-14T00:00:00Z,0,10
2019,M,27,Aste_f,2019-08-15T00:00:00Z,0,10
2019,M,27,Aste_r,2019-08-14T00:00:00Z,0,10
2019,M,27,Aste_r,2019-08-15T00:00:00Z,0,10
2019,M,27,Aste_v,NA,0,NA
2019,M,27,Botr_s,2019-08-14T00:00:00Z,0,10
2019,M,27,Botr_s,2019-08-15T00:00:00Z,0,10
2019,M,27,Canc_b,2019-08-14T00:00:00Z,0,10
2019,M,27,Canc_b,2019-08-15T00:00:00Z,0,10
2019,M,27,Canc_i,2019-08-14T00:00:00Z,0,10
2019,M,27,Canc_i,2019-08-15T00:00:00Z,0,10
2019,M,27,Carc_m,2019-08-14T00:00:00Z,0,10
2019,M,27,Carc_m,2019-08-15T00:00:00Z,0,10
2019,M,27,Cion_i,NA,0,NA
2019,M,27,Crep_f,NA,0,NA
2019,M,27,Dide_sp,2019-08-14T00:00:00Z,0,10
2019,M,27,Dide_sp,2019-08-15T00:00:00Z,0,10
2019,M,27,Dide_v,NA,0,NA
2019,M,27,Gamm_spp,NA,0,NA
2019,M,27,Hemi_s,2019-08-14T00:00:00Z,0,10
2019,M,27,Hemi_s,2019-08-15T00:00:00Z,0,10
2019,M,27,Hiat_a,NA,0,NA
2019,M,27,Lacu_v,2019-08-14T00:00:00Z,0,10
2019,M,27,Lacu_v,2019-08-15T00:00:00Z,0,10
2019,M,27,Lepi_s,2019-08-14T00:00:00Z,0,10
2019,M,27,Lepi_s,2019-08-15T00:00:00Z,0,10
2019,M,27,Litt_l,2019-08-14T00:00:00Z,0,10
2019,M,27,Litt_l,2019-08-15T00:00:00Z,3,10
2019,M,27,Litt_o,2019-08-14T00:00:00Z,4,10
2019,M,27,Litt_o,2019-08-15T00:00:00Z,0,10
2019,M,27,Litt_s,2019-08-14T00:00:00Z,0,10
2019,M,27,Litt_s,2019-08-15T00:00:00Z,0,10
2019,M,27,Litt_spp,NA,0,NA
2019,M,27,Metr_s,2019-08-14T00:00:00Z,0,10
2019,M,27,Metr_s,2019-08-15T00:00:00Z,0,10
2019,M,27,Modi_m,NA,0,NA
2019,M,27,Myti_e,2019-08-14T00:00:00Z,0,10
2019,M,27,Myti_e,2019-08-15T00:00:00Z,0,10
2019,M,27,Nuce_l,2019-08-14T00:00:00Z,1,10
2019,M,27,Nuce_l,2019-08-15T00:00:00Z,0,10
2019,M,27,Ostr_e,2019-08-14T00:00:00Z,0,10
2019,M,27,Ostr_e,2019-08-15T00:00:00Z,0,10
2019,M,27,Stro_d,2019-08-14T00:00:00Z,0,10
2019,M,27,Stro_d,2019-08-15T00:00:00Z,0,10
2019,M,27,Tect_t,2019-08-14T00:00:00Z,0,10
2019,M,27,Tect_t,2019-08-15T00:00:00Z,0,10
2019,M,27,Urti_f,2019-08-14T00:00:00Z,0,10
2019,M,27,Urti_f,2019-08-15T00:00:00Z,0,10
2019,M,30,Aste_f,NA,0,NA
2019,M,30,Aste_r,NA,0,NA
2019,M,30,Aste_v,NA,0,NA
2019,M,30,Botr_s,NA,0,NA
2019,M,30,Canc_b,NA,0,NA
2019,M,30,Canc_i,NA,0,NA
2019,M,30,Carc_m,NA,0,NA
2019,M,30,Cion_i,NA,0,NA
2019,M,30,Crep_f,NA,0,NA
2019,M,30,Dide_sp,NA,0,NA
2019,M,30,Dide_v,NA,0,NA
2019,M,30,Gamm_spp,NA,0,NA
2019,M,30,Hemi_s,NA,0,NA
2019,M,30,Hiat_a,NA,0,NA
2019,M,30,Lacu_v,NA,0,NA
2019,M,30,Lepi_s,NA,0,NA
2019,M,30,Litt_l,NA,0,NA
2019,M,30,Litt_o,NA,0,NA
2019,M,30,Litt_s,NA,0,NA
2019,M,30,Litt_spp,NA,0,NA
2019,M,30,Metr_s,NA,0,NA
2019,M,30,Modi_m,NA,0,NA
2019,M,30,Myti_e,NA,0,NA
2019,M,30,Nuce_l,NA,0,NA
2019,M,30,Ostr_e,NA,0,NA
2019,M,30,Stro_d,NA,0,NA
2019,M,30,Tect_t,NA,0,NA
2019,M,30,Urti_f,NA,0,NA
2019,M,NA,Aste_f,NA,0,NA
2019,M,NA,Aste_r,NA,0,NA
2019,M,NA,Aste_v,NA,0,NA
2019,M,NA,Botr_s,NA,0,NA
2019,M,NA,Canc_b,NA,0,NA
2019,M,NA,Canc_i,NA,0,NA
2019,M,NA,Carc_m,NA,0,NA
2019,M,NA,Cion_i,NA,0,NA
2019,M,NA,Crep_f,NA,0,NA
2019,M,NA,Dide_sp,NA,0,NA
2019,M,NA,Dide_v,NA,0,NA
2019,M,NA,Gamm_spp,NA,0,NA
2019,M,NA,Hemi_s,NA,0,NA
2019,M,NA,Hiat_a,NA,0,NA
2019,M,NA,Lacu_v,NA,0,NA
2019,M,NA,Lepi_s,NA,0,NA
2019,M,NA,Litt_l,NA,0,NA
2019,M,NA,Litt_o,NA,0,NA
2019,M,NA,Litt_s,NA,0,NA
2019,M,NA,Litt_spp,NA,0,NA
2019,M,NA,Metr_s,NA,0,NA
2019,M,NA,Modi_m,NA,0,NA
2019,M,NA,Myti_e,NA,0,NA
2019,M,NA,Nuce_l,NA,0,NA
2019,M,NA,Ostr_e,NA,0,NA
2019,M,NA,Stro_d,NA,0,NA
2019,M,NA,Tect_t,NA,0,NA
2019,M,NA,Urti_f,NA,0,NA
2019,L,0,Aste_f,2019-08-15T00:00:00Z,0,1
2019,L,0,Aste_f,2019-08-15T00:00:00Z,0,1
2019,L,0,Aste_r,2019-08-15T00:00:00Z,0,1
2019,L,0,Aste_r,2019-08-15T00:00:00Z,0,1
2019,L,0,Aste_v,NA,0,NA
2019,L,0,Botr_s,2019-08-15T00:00:00Z,0,1
2019,L,0,Botr_s,2019-08-15T00:00:00Z,0,1
2019,L,0,Canc_b,2019-08-15T00:00:00Z,0,1
2019,L,0,Canc_b,2019-08-15T00:00:00Z,0,1
2019,L,0,Canc_i,2019-08-15T00:00:00Z,0,1
2019,L,0,Canc_i,2019-08-15T00:00:00Z,0,1
2019,L,0,Carc_m,2019-08-15T00:00:00Z,0,1
2019,L,0,Carc_m,2019-08-15T00:00:00Z,0,1
2019,L,0,Cion_i,NA,0,NA
2019,L,0,Crep_f,NA,0,NA
2019,L,0,Dide_sp,2019-08-15T00:00:00Z,0,1
2019,L,0,Dide_sp,2019-08-15T00:00:00Z,0,1
2019,L,0,Dide_v,NA,0,NA
2019,L,0,Gamm_spp,NA,0,NA
2019,L,0,Hemi_s,2019-08-15T00:00:00Z,0,1
2019,L,0,Hemi_s,2019-08-15T00:00:00Z,0,1
2019,L,0,Hiat_a,NA,0,NA
2019,L,0,Lacu_v,2019-08-15T00:00:00Z,0,1
2019,L,0,Lacu_v,2019-08-15T00:00:00Z,0,1
2019,L,0,Lepi_s,2019-08-15T00:00:00Z,0,1
2019,L,0,Lepi_s,2019-08-15T00:00:00Z,0,1
2019,L,0,Litt_l,2019-08-15T00:00:00Z,0,1
2019,L,0,Litt_l,2019-08-15T00:00:00Z,0,1
2019,L,0,Litt_o,2019-08-15T00:00:00Z,0,1
2019,L,0,Litt_o,2019-08-15T00:00:00Z,0,1
2019,L,0,Litt_s,2019-08-15T00:00:00Z,0,1
2019,L,0,Litt_s,2019-08-15T00:00:00Z,0,1
2019,L,0,Litt_spp,NA,0,NA
2019,L,0,Metr_s,2019-08-15T00:00:00Z,0,1
2019,L,0,Metr_s,2019-08-15T00:00:00Z,0,1
2019,L,0,Modi_m,NA,0,NA
2019,L,0,Myti_e,2019-08-15T00:00:00Z,0,1
2019,L,0,Myti_e,2019-08-15T00:00:00Z,526,1
2019,L,0,Nuce_l,2019-08-15T00:00:00Z,0,1
2019,L,0,Nuce_l,2019-08-15T00:00:00Z,0,1
2019,L,0,Ostr_e,2019-08-15T00:00:00Z,0,1
2019,L,0,Ostr_e,2019-08-15T00:00:00Z,0,1
2019,L,0,Stro_d,2019-08-15T00:00:00Z,0,1
2019,L,0,Stro_d,2019-08-15T00:00:00Z,0,1
2019,L,0,Tect_t,2019-08-15T00:00:00Z,0,1
2019,L,0,Tect_t,2019-08-15T00:00:00Z,0,1
2019,L,0,Urti_f,2019-08-15T00:00:00Z,0,1
2019,L,0,Urti_f,2019-08-15T00:00:00Z,0,1
2019,L,3,Aste_f,2019-08-15T00:00:00Z,0,2
2019,L,3,Aste_f,2019-08-15T00:00:00Z,0,2
2019,L,3,Aste_r,2019-08-15T00:00:00Z,0,2
2019,L,3,Aste_r,2019-08-15T00:00:00Z,0,2
2019,L,3,Aste_v,NA,0,NA
2019,L,3,Botr_s,2019-08-15T00:00:00Z,0,2
2019,L,3,Botr_s,2019-08-15T00:00:00Z,0,2
2019,L,3,Canc_b,2019-08-15T00:00:00Z,0,2
2019,L,3,Canc_b,2019-08-15T00:00:00Z,0,2
2019,L,3,Canc_i,2019-08-15T00:00:00Z,0,2
2019,L,3,Canc_i,2019-08-15T00:00:00Z,0,2
2019,L,3,Carc_m,2019-08-15T00:00:00Z,0,2
2019,L,3,Carc_m,2019-08-15T00:00:00Z,0,2
2019,L,3,Cion_i,NA,0,NA
2019,L,3,Crep_f,NA,0,NA
2019,L,3,Dide_sp,2019-08-15T00:00:00Z,0,2
2019,L,3,Dide_sp,2019-08-15T00:00:00Z,0,2
2019,L,3,Dide_v,NA,0,NA
2019,L,3,Gamm_spp,NA,0,NA
2019,L,3,Hemi_s,2019-08-15T00:00:00Z,0,2
2019,L,3,Hemi_s,2019-08-15T00:00:00Z,0,2
2019,L,3,Hiat_a,NA,0,NA
2019,L,3,Lacu_v,2019-08-15T00:00:00Z,0,2
2019,L,3,Lacu_v,2019-08-15T00:00:00Z,0,2
2019,L,3,Lepi_s,2019-08-15T00:00:00Z,0,2
2019,L,3,Lepi_s,2019-08-15T00:00:00Z,0,2
