year,tide_ht,quadrat_m,seaweed_species,date,Asco_n_ht,Asco_n_bladders,squares_out_of_25,proportion,quadrat_number,Asco_nHt,Asco_nBladders
2019,M,12,Fucu_dSC,2019-08-15T00:00:00Z,11,1,0,0,5,NA,NA
2019,M,12,Fucu_sCC,2019-08-14T00:00:00Z,0,0,0,0,5,NA,NA
2019,M,12,Fucu_sCC,2019-08-15T00:00:00Z,11,1,0,0,5,NA,NA
2019,M,12,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,12,Fucu_sSC,2019-08-14T00:00:00Z,0,0,0,0,5,NA,NA
2019,M,12,Fucu_sSC,2019-08-15T00:00:00Z,11,1,0,0,5,NA,NA
2019,M,12,Fucu_vCC,2019-08-14T00:00:00Z,0,0,4,0.16,5,NA,NA
2019,M,12,Fucu_vCC,2019-08-15T00:00:00Z,11,1,0,0,5,NA,NA
2019,M,12,Fucu_vSC,2019-08-14T00:00:00Z,0,0,0,0,5,NA,NA
2019,M,12,Fucu_vSC,2019-08-15T00:00:00Z,11,1,0,0,5,NA,NA
2019,M,12,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,12,Mast_sSC,2019-08-14T00:00:00Z,0,0,9,0.36,5,NA,NA
2019,M,12,Mast_sSC,2019-08-15T00:00:00Z,11,1,0,0,5,NA,NA
2019,M,12,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,M,12,Ulva_iSC,2019-08-14T00:00:00Z,0,0,0,0,5,NA,NA
2019,M,12,Ulva_iSC,2019-08-15T00:00:00Z,11,1,0,0,5,NA,NA
2019,M,12,Ulva_lSC,2019-08-14T00:00:00Z,0,0,0,0,5,NA,NA
2019,M,12,Ulva_lSC,2019-08-15T00:00:00Z,11,1,21.5,0.86,5,NA,NA
2019,M,12,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,15,Asco_nCC,2019-08-14T00:00:00Z,72.5,3,23,0.92,6,NA,NA
2019,M,15,Asco_nCC,2019-08-15T00:00:00Z,21.5,1,4,0.16,6,NA,NA
2019,M,15,Asco_nSC,2019-08-14T00:00:00Z,72.5,3,0,0,6,NA,NA
2019,M,15,Asco_nSC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Cera_rSC,2019-08-14T00:00:00Z,72.5,3,25,1,6,NA,NA
2019,M,15,Cera_rSC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Chon_cSC,2019-08-14T00:00:00Z,72.5,3,0,0,6,NA,NA
2019,M,15,Chon_cSC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Cora_oSC,2019-08-14T00:00:00Z,72.5,3,0.25,0.01,6,NA,NA
2019,M,15,Cora_oSC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Fucu_dCC,2019-08-14T00:00:00Z,72.5,3,0,0,6,NA,NA
2019,M,15,Fucu_dCC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Fucu_dSC,2019-08-14T00:00:00Z,72.5,3,0,0,6,NA,NA
2019,M,15,Fucu_dSC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Fucu_sCC,2019-08-14T00:00:00Z,72.5,3,0,0,6,NA,NA
2019,M,15,Fucu_sCC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,15,Fucu_sSC,2019-08-14T00:00:00Z,72.5,3,0,0,6,NA,NA
2019,M,15,Fucu_sSC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Fucu_vCC,2019-08-14T00:00:00Z,72.5,3,3.5,0.14,6,NA,NA
2019,M,15,Fucu_vCC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Fucu_vSC,2019-08-14T00:00:00Z,72.5,3,0,0,6,NA,NA
2019,M,15,Fucu_vSC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,15,Mast_sSC,2019-08-14T00:00:00Z,72.5,3,8,0.32,6,NA,NA
2019,M,15,Mast_sSC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,M,15,Ulva_iSC,2019-08-14T00:00:00Z,72.5,3,0,0,6,NA,NA
2019,M,15,Ulva_iSC,2019-08-15T00:00:00Z,21.5,1,0,0,6,NA,NA
2019,M,15,Ulva_lSC,2019-08-14T00:00:00Z,72.5,3,0,0,6,NA,NA
2019,M,15,Ulva_lSC,2019-08-15T00:00:00Z,21.5,1,15.5,0.62,6,NA,NA
2019,M,15,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,18,Asco_nCC,2019-08-14T00:00:00Z,12.4,4,24,0.96,7,NA,NA
2019,M,18,Asco_nCC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Asco_nSC,2019-08-14T00:00:00Z,12.4,4,25,1,7,NA,NA
2019,M,18,Asco_nSC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Cera_rSC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Cera_rSC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Chon_cSC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Chon_cSC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Cora_oSC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Cora_oSC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Fucu_dCC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Fucu_dCC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Fucu_dSC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Fucu_dSC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Fucu_sCC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Fucu_sCC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,18,Fucu_sSC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Fucu_sSC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Fucu_vCC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Fucu_vCC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Fucu_vSC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Fucu_vSC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,18,Mast_sSC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Mast_sSC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,M,18,Ulva_iSC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Ulva_iSC,2019-08-15T00:00:00Z,0,0,0,0,7,NA,NA
2019,M,18,Ulva_lSC,2019-08-14T00:00:00Z,12.4,4,0,0,7,NA,NA
2019,M,18,Ulva_lSC,2019-08-15T00:00:00Z,0,0,9,0.36,7,NA,NA
2019,M,18,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,21,Asco_nCC,2019-08-14T00:00:00Z,60,5,4,0.16,8,NA,NA
2019,M,21,Asco_nCC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Asco_nSC,2019-08-14T00:00:00Z,60,5,0,0,8,NA,NA
2019,M,21,Asco_nSC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Cera_rSC,2019-08-14T00:00:00Z,60,5,0,0,8,NA,NA
2019,M,21,Cera_rSC,2019-08-15T00:00:00Z,0,0,23,0.92,8,NA,NA
2019,M,21,Chon_cSC,2019-08-14T00:00:00Z,60,5,0,0,8,NA,NA
2019,M,21,Chon_cSC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Cora_oSC,2019-08-14T00:00:00Z,60,5,0,0,8,NA,NA
2019,M,21,Cora_oSC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Fucu_dCC,2019-08-14T00:00:00Z,60,5,4,0.16,8,NA,NA
2019,M,21,Fucu_dCC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Fucu_dSC,2019-08-14T00:00:00Z,60,5,0,0,8,NA,NA
2019,M,21,Fucu_dSC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Fucu_sCC,2019-08-14T00:00:00Z,60,5,0,0,8,NA,NA
2019,M,21,Fucu_sCC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,21,Fucu_sSC,2019-08-14T00:00:00Z,60,5,0,0,8,NA,NA
2019,M,21,Fucu_sSC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Fucu_vCC,2019-08-14T00:00:00Z,60,5,1,0.04,8,NA,NA
2019,M,21,Fucu_vCC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Fucu_vSC,2019-08-14T00:00:00Z,60,5,0,0,8,NA,NA
2019,M,21,Fucu_vSC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,21,Mast_sSC,2019-08-14T00:00:00Z,60,5,25,1,8,NA,NA
2019,M,21,Mast_sSC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,M,21,Ulva_iSC,2019-08-14T00:00:00Z,60,5,0,0,8,NA,NA
2019,M,21,Ulva_iSC,2019-08-15T00:00:00Z,0,0,0,0,8,NA,NA
2019,M,21,Ulva_lSC,2019-08-14T00:00:00Z,60,5,0.25,0.01,8,NA,NA
2019,M,21,Ulva_lSC,2019-08-15T00:00:00Z,0,0,23.5,0.94,8,NA,NA
2019,M,21,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,24,Asco_nCC,2019-08-14T00:00:00Z,67,5,6,0.24,9,NA,NA
2019,M,24,Asco_nCC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Asco_nSC,2019-08-14T00:00:00Z,67,5,10,0.4,9,NA,NA
2019,M,24,Asco_nSC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Cera_rSC,2019-08-14T00:00:00Z,67,5,0,0,9,NA,NA
2019,M,24,Cera_rSC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Chon_cSC,2019-08-14T00:00:00Z,67,5,0,0,9,NA,NA
2019,M,24,Chon_cSC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Cora_oSC,2019-08-14T00:00:00Z,67,5,0,0,9,NA,NA
2019,M,24,Cora_oSC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Fucu_dCC,2019-08-14T00:00:00Z,67,5,4.5,0.18,9,NA,NA
2019,M,24,Fucu_dCC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Fucu_dSC,2019-08-14T00:00:00Z,67,5,1,0.04,9,NA,NA
2019,M,24,Fucu_dSC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Fucu_sCC,2019-08-14T00:00:00Z,67,5,0,0,9,NA,NA
2019,M,24,Fucu_sCC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,24,Fucu_sSC,2019-08-14T00:00:00Z,67,5,0,0,9,NA,NA
2019,M,24,Fucu_sSC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Fucu_vCC,2019-08-14T00:00:00Z,67,5,5,0.2,9,NA,NA
2019,M,24,Fucu_vCC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Fucu_vSC,2019-08-14T00:00:00Z,67,5,4,0.16,9,NA,NA
2019,M,24,Fucu_vSC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,24,Mast_sSC,2019-08-14T00:00:00Z,67,5,0,0,9,NA,NA
2019,M,24,Mast_sSC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,M,24,Ulva_iSC,2019-08-14T00:00:00Z,67,5,0,0,9,NA,NA
2019,M,24,Ulva_iSC,2019-08-15T00:00:00Z,0,0,0,0,9,NA,NA
2019,M,24,Ulva_lSC,2019-08-14T00:00:00Z,67,5,0,0,9,NA,NA
2019,M,24,Ulva_lSC,2019-08-15T00:00:00Z,0,0,23.5,0.94,9,NA,NA
2019,M,24,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,27,Asco_nCC,2019-08-14T00:00:00Z,28,3,20,0.8,10,NA,NA
2019,M,27,Asco_nCC,2019-08-15T00:00:00Z,35,1,3.5,0.14,10,NA,NA
2019,M,27,Asco_nSC,2019-08-14T00:00:00Z,28,3,0,0,10,NA,NA
2019,M,27,Asco_nSC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Cera_rSC,2019-08-14T00:00:00Z,28,3,0,0,10,NA,NA
2019,M,27,Cera_rSC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Chon_cSC,2019-08-14T00:00:00Z,28,3,0.25,0.01,10,NA,NA
2019,M,27,Chon_cSC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Cora_oSC,2019-08-14T00:00:00Z,28,3,0,0,10,NA,NA
2019,M,27,Cora_oSC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Fucu_dCC,2019-08-14T00:00:00Z,28,3,1,0.04,10,NA,NA
2019,M,27,Fucu_dCC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Fucu_dSC,2019-08-14T00:00:00Z,28,3,0,0,10,NA,NA
2019,M,27,Fucu_dSC,2019-08-15T00:00:00Z,35,1,0.25,0.01,10,NA,NA
2019,M,27,Fucu_sCC,2019-08-14T00:00:00Z,28,3,0,0,10,NA,NA
2019,M,27,Fucu_sCC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,27,Fucu_sSC,2019-08-14T00:00:00Z,28,3,0,0,10,NA,NA
2019,M,27,Fucu_sSC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Fucu_vCC,2019-08-14T00:00:00Z,28,3,2,0.08,10,NA,NA
2019,M,27,Fucu_vCC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Fucu_vSC,2019-08-14T00:00:00Z,28,3,0,0,10,NA,NA
2019,M,27,Fucu_vSC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,27,Mast_sSC,2019-08-14T00:00:00Z,28,3,12,0.48,10,NA,NA
2019,M,27,Mast_sSC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,M,27,Ulva_iSC,2019-08-14T00:00:00Z,28,3,0,0,10,NA,NA
2019,M,27,Ulva_iSC,2019-08-15T00:00:00Z,35,1,0,0,10,NA,NA
2019,M,27,Ulva_lSC,2019-08-14T00:00:00Z,28,3,0,0,10,NA,NA
2019,M,27,Ulva_lSC,2019-08-15T00:00:00Z,35,1,7,0.28,10,NA,NA
2019,M,27,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,30,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,M,NA,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,L,0,Asco_nCC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Asco_nCC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Asco_nSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Asco_nSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Cera_rSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Cera_rSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Chon_cSC,2019-08-15T00:00:00Z,0,0,24,0.96,1,NA,NA
2019,L,0,Chon_cSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Cora_oSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Cora_oSC,2019-08-15T00:00:00Z,0,0,1,0.04,1,NA,NA
2019,L,0,Fucu_dCC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Fucu_dCC,2019-08-15T00:00:00Z,0,0,14,0.56,1,NA,NA
2019,L,0,Fucu_dSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Fucu_dSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Fucu_sCC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Fucu_sCC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,L,0,Fucu_sSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Fucu_sSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Fucu_vCC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Fucu_vCC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Fucu_vSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Fucu_vSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,L,0,Mast_sSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Mast_sSC,2019-08-15T00:00:00Z,0,0,13,0.52,1,NA,NA
2019,L,0,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,L,0,Ulva_iSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Ulva_iSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Ulva_lSC,2019-08-15T00:00:00Z,0,0,0,0,1,NA,NA
2019,L,0,Ulva_lSC,2019-08-15T00:00:00Z,0,0,1,0.04,1,NA,NA
2019,L,0,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,L,3,Asco_nCC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Asco_nCC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Asco_nSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Asco_nSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Cera_rSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Cera_rSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Chon_cSC,2019-08-15T00:00:00Z,0,0,2,0.08,2,NA,NA
2019,L,3,Chon_cSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Cora_oSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Cora_oSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Fucu_dCC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Fucu_dCC,2019-08-15T00:00:00Z,0,0,24,0.96,2,NA,NA
2019,L,3,Fucu_dSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Fucu_dSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Fucu_sCC,2019-08-15T00:00:00Z,0,0,1,0.04,2,NA,NA
2019,L,3,Fucu_sCC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,L,3,Fucu_sSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Fucu_sSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Fucu_vCC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Fucu_vCC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Fucu_vSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Fucu_vSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,L,3,Mast_sSC,2019-08-15T00:00:00Z,0,0,5,0.2,2,NA,NA
2019,L,3,Mast_sSC,2019-08-15T00:00:00Z,0,0,7,0.28,2,NA,NA
2019,L,3,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,L,3,Ulva_iSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Ulva_iSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Ulva_lSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Ulva_lSC,2019-08-15T00:00:00Z,0,0,0,0,2,NA,NA
2019,L,3,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2019,L,6,Asco_nCC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Asco_nCC,2019-08-15T00:00:00Z,31,1,0,0,3,NA,NA
2019,L,6,Asco_nSC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Asco_nSC,2019-08-15T00:00:00Z,31,1,6,0.24,3,NA,NA
2019,L,6,Cera_rSC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Cera_rSC,2019-08-15T00:00:00Z,31,1,0,0,3,NA,NA
2019,L,6,Chon_cSC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Chon_cSC,2019-08-15T00:00:00Z,31,1,0,0,3,NA,NA
2019,L,6,Cora_oSC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Cora_oSC,2019-08-15T00:00:00Z,31,1,0,0,3,NA,NA
2019,L,6,Fucu_dCC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Fucu_dCC,2019-08-15T00:00:00Z,31,1,4,0.16,3,NA,NA
2019,L,6,Fucu_dSC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Fucu_dSC,2019-08-15T00:00:00Z,31,1,0,0,3,NA,NA
2019,L,6,Fucu_sCC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Fucu_sCC,2019-08-15T00:00:00Z,31,1,0,0,3,NA,NA
2019,L,6,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2019,L,6,Fucu_sSC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Fucu_sSC,2019-08-15T00:00:00Z,31,1,0,0,3,NA,NA
2019,L,6,Fucu_vCC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Fucu_vCC,2019-08-15T00:00:00Z,31,1,0,0,3,NA,NA
2019,L,6,Fucu_vSC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Fucu_vSC,2019-08-15T00:00:00Z,31,1,0,0,3,NA,NA
2019,L,6,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2019,L,6,Mast_sSC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Mast_sSC,2019-08-15T00:00:00Z,31,1,24,0.96,3,NA,NA
2019,L,6,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2019,L,6,Ulva_iSC,2019-08-15T00:00:00Z,0,0,0,0,3,NA,NA
2019,L,6,Ulva_iSC,2019-08-15T00:00:00Z,31,1,0,0,3,NA,NA
